loan_id,pool_id,protocol_id,protocol_name,network_id,network_name,base_asset_id,base_asset_ticker,loan_type,amortization_type,asset_status,investment_status,term_days,payment_interval_days,written_off_principal_token,principal_paid_token,interest_paid_dollar,outstanding_principal_dollar,defaulted_loans_amount_dollar,interest_paid_token,written_off_principal_dollar,outstanding_principal_token,principal_paid_dollar,funded_assets_token,funded_assets_dollar,base_interest_rate,management_fee_rate,late_fee_interest_rate,funding_open_timestamp,term_start_timestamp,term_end_timestamp
0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7-0x3,0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,416119.27,-2580486.66,2951832.97,0.00,-2580147.40,0.00,2951444.90,416173.98,2996266.67,2996660.64,7.93,0,0,2022-12-22T19:31:35,2022-12-23T15:17:59,null
0x90040f96ab8f291b6d43a8972806e977631affde-0x5,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,427421.79,-2579127.29,2932080.49,0.00,-2578788.21,0.00,2931695.01,427477.99,3006210.00,3006605.28,9.08,0,0,2023-04-11T18:02:59,2023-04-12T13:20:23,null
0xf2fda7d97cf9920e0857ec60416ed0006ea610f9,0xe9d33286f0e37f517b1204aa6da085564414996d,3,Maple,1,Ethereum,4,USDC,open_term,bullet,active,full,,90.00,0.00,25000.00,381410.81,2915980.84,0.00,381434.46,0.00,2916161.61,24998.45,2941161.61,2940979.29,16.2,,0,2024-08-12T19:09:23,2024-08-12T19:09:23,null
0x51d8cd0f68f3a9d4ab7ce4062bc89b5c47a96818,0xe9d33286f0e37f517b1204aa6da085564414996d,3,Maple,1,Ethereum,4,USDC,open_term,bullet,active,full,,90.00,0.00,8381.38,396913.75,2871151.51,0.00,396938.35,0.00,2871329.50,8380.86,2879710.88,2879532.37,16.2,,0,2024-08-20T18:03:59,2024-08-20T18:03:59,null
0x90040f96ab8f291b6d43a8972806e977631affde-0x13,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,3930850.67,-2288902.89,2852732.19,0.00,-2288601.97,0.00,2852357.14,3931367.53,6219452.64,6220270.42,8.16,0,0,2023-07-13T14:46:59,2023-07-18T19:39:59,null
0x90040f96ab8f291b6d43a8972806e977631affde-0xd,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,490938.90,-2508781.93,2837899.93,0.00,-2508452.10,0.00,2837526.83,491003.45,2999391.00,2999785.38,8.39,0,0,2023-04-27T13:34:23,2023-05-01T14:50:35,null
0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7-0xa,0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,649787.98,-2361772.52,2748355.48,0.00,-2361462.02,0.00,2747994.16,649873.42,3011250.00,3011645.94,8.62,0,0,2023-01-20T20:47:35,2023-01-24T17:52:35,null
0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7-0xf,0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,882942.58,-2297354.36,2741048.38,0.00,-2297052.33,0.00,2740688.02,883058.68,3179994.91,3180413.04,9.3,0,0,2023-01-31T22:29:59,2023-02-06T17:31:35,null
0x91a4eee4d33d9cd7840cae21a4f408c0919f555d,0x1a066b0109545455bc771e49e6edef6303cb0a93,3,Maple,1,Ethereum,786,wETH,fixed_term,bullet,liquidated,full,90,30.00,0.00,0.00,13839.66,2630976.56,2630976.56,5.26,0.00,1000.00,0.00,1000.00,2630976.56,8,,0,2022-10-13T16:31:11,2022-10-14T03:32:59,null
0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7-0x24,0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,0.00,-2547294.90,2621133.29,0.00,-2546960.01,0.00,2620788.69,0.00,2546960.01,2547294.90,7.7,0,0,2024-04-08T20:32:35,2024-04-09T13:13:23,null
0x09e43329552c9d81cf205fd5f44796fbc40c822e-0x8,0x09e43329552c9d81cf205fd5f44796fbc40c822e,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,0.00,-2000262.98,2564669.99,2564669.99,-2000000.00,0.00,2564332.81,0.00,2000000.00,2000262.98,9.53,0,0,2022-01-14T02:41:14,2022-01-14T02:49:55,2024-01-19T00:00:00
0xa6b5f3a55596fe8df52ca83dd3aeaf7c2669a25b,0xfe119e9c24ab79f1bdd5dd884b86ceea2ee75d92,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,active,full,30,30.00,0.00,0.00,0.00,2509844.41,0.00,0.00,0.00,2510000.00,0.00,2510000.00,2509844.41,4.93,,0,2024-07-26T13:37:11,2023-06-01T12:33:35,null
0x7e655b45aa53bdf5d419fc184d2346df0816ed5c,0xc1dd3f011290f212227170f0d02f511ebf57e433,3,Maple,1,Ethereum,4,USDC,open_term,bullet,active,full,,7.00,0.00,13570864.69,12421.64,2506451.48,0.00,12422.41,0.00,2506606.86,13570023.45,16077471.55,16076474.93,5.07,,2,2024-08-21T16:25:47,2024-08-21T16:25:47,null
0x90040f96ab8f291b6d43a8972806e977631affde-0x1a,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,0.00,-2290160.26,2475281.13,0.00,-2289859.17,0.00,2474955.71,0.00,2289859.17,2290160.26,8.39,0,0,2023-09-13T16:34:59,2023-09-19T19:54:23,null
0xc9ee9f15a999ad3903fedb3d5ac298061efafb1d,0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,3,Maple,1,Ethereum,4,USDC,open_term,bullet,active,full,,30.00,0.00,0.00,0.00,2399851.23,0.00,0.00,0.00,2400000.00,0.00,2400000.00,2399851.23,11,,0,2024-08-02T18:28:23,2024-08-02T18:28:23,null
0x145ad60ec0aef17c692a4f27db77e986ac08c7f5,0xc39a5a616f0ad1ff45077fa2de3f79ab8eb8b8b9,3,Maple,1,Ethereum,4,USDC,open_term,bullet,active,full,,45.00,0.00,0.00,16559.15,2299857.43,0.00,16560.18,0.00,2300000.00,0.00,2300000.00,2299857.43,10.5,,0,2024-07-18T21:28:47,2024-07-18T21:28:47,null
0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7-0x2a,0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,0.00,-2250247.02,2262043.91,0.00,-2249951.18,0.00,2261746.52,0.00,2249951.18,2250247.02,6.77,0,0,2024-07-23T20:42:35,2024-07-25T20:43:35,null
0x3b03863bd553c4ce07eabf2278016533451c9101-0x7,0x3b03863bd553c4ce07eabf2278016533451c9101,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,late,full,,,0.00,200.00,-1679651.54,2210285.28,0.00,-1679430.72,0.00,2209994.69,200.03,1679630.72,1679851.57,11.33,0,0,2022-03-14T17:39:29,2022-08-30T14:10:47,2025-03-14T00:00:00
0x242a447e838ed466fcc55bdb49fa3f98ad2a4c23,0xc39a5a616f0ad1ff45077fa2de3f79ab8eb8b8b9,3,Maple,1,Ethereum,4,USDC,open_term,bullet,active,full,,30.00,0.00,0.00,0.00,2199863.62,0.00,0.00,0.00,2200000.00,0.00,2200000.00,2199863.62,8.5,,0,2024-08-15T20:44:11,2024-08-15T20:44:11,null
0x90040f96ab8f291b6d43a8972806e977631affde-0x19,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,0.00,-2021049.87,2197117.86,0.00,-2020784.16,0.00,2196829.00,0.00,2020784.16,2021049.87,8.39,0,0,2023-08-24T15:16:59,2023-08-25T14:29:35,null
0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7-0x16,0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,1115159.13,-1768869.74,2171206.36,0.00,-1768637.19,0.00,2170920.91,1115305.76,2883796.32,2884175.50,9.98,0,0,2023-03-24T17:10:59,2023-03-24T20:47:35,null
0x3e36372119f12dee3de6c260cc7283557c24f471,0xe9d33286f0e37f517b1204aa6da085564414996d,3,Maple,1,Ethereum,4,USDC,fixed_term,bullet,active,full,30,30.00,0.00,0.00,309729.24,2159856.16,0.00,309748.44,0.00,2159990.06,0.00,2159990.06,2159856.16,11.5,,0,2024-08-20T13:54:47,2023-01-26T14:27:47,null
0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7-0x8,0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,677420.70,-1852190.87,2145055.97,0.00,-1851947.36,0.00,2144773.96,677509.77,2529368.06,2529700.64,8.16,0,0,2023-01-12T20:25:59,2023-01-13T14:43:23,null
0x538473c3a69da2b305cf11a40cf2f3904de8db5f,0x8481a6ebaf5c7dabc3f7e09e44a89531fd31f822,1,Goldfinch,1,Ethereum,4,USDC,term_loan_fixed,bullet,active,full,731,30.00,0.00,65.71,471911.58,2126466.69,0.00,471940.84,0.00,2126598.51,65.70,2126664.22,2126532.39,13.5,0,0,2022-12-01T16:00:00,2022-12-16T23:35:11,2024-12-16T23:35:11
0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7-0x20,0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,0.00,-1999687.90,2110373.99,0.00,-1999425.00,0.00,2110096.54,0.00,1999425.00,1999687.90,7.93,0,0,2023-12-18T17:04:11,2023-12-19T00:25:11,null
0x4b6ca198d257d755a5275648d471fe09931b764a-0x16,0x4b6ca198d257d755a5275648d471fe09931b764a,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,353186.00,-1789799.31,2106890.09,2106890.09,-1789564.00,0.00,2106613.10,353232.44,2142750.00,2143031.75,9.53,0,0,2023-01-06T18:46:59,2023-01-06T19:09:35,2023-12-22T00:00:00
0x90040f96ab8f291b6d43a8972806e977631affde-0xb,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,772162.99,-1848606.18,2088490.61,0.00,-1848363.14,0.00,2088216.03,772264.52,2620526.13,2620870.70,7.46,0,0,2023-04-25T21:01:11,2023-04-26T13:49:35,null
0x90040f96ab8f291b6d43a8972806e977631affde-0x24,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,0.00,-1999578.89,2076451.41,0.00,-1999316.00,0.00,2076178.42,0.00,1999316.00,1999578.89,7.23,0,0,2024-02-13T20:14:47,2024-02-14T16:20:23,null
0x90040f96ab8f291b6d43a8972806e977631affde-0x1b,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,0.00,-1899840.70,2043754.90,0.00,-1899590.93,0.00,2043486.21,0.00,1899590.93,1899840.70,7.93,0,0,2023-09-21T13:19:35,2023-09-21T20:51:35,null
0x3b03863bd553c4ce07eabf2278016533451c9101-0x5,0x3b03863bd553c4ce07eabf2278016533451c9101,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,late,full,,,0.00,0.00,-1499066.34,2012242.45,0.00,-1498869.25,0.00,2011977.90,0.00,1498869.25,1499066.34,11.33,0,0,2022-01-08T23:09:28,2022-01-27T14:08:30,2024-12-28T00:00:00
0x90040f96ab8f291b6d43a8972806e977631affde-0x4,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,239724.63,-1760506.82,2005287.76,0.00,-1760275.37,0.00,2005024.12,239756.15,2000000.00,2000262.98,9.3,0,0,2023-04-05T15:20:11,2023-04-10T19:57:47,null
0x3b03863bd553c4ce07eabf2278016533451c9101-0x6,0x3b03863bd553c4ce07eabf2278016533451c9101,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,late,full,,,0.00,0.00,-1500197.23,1980589.61,0.00,-1500000.00,0.00,1980329.22,0.00,1500000.00,1500197.23,11.33,0,0,2022-02-24T20:17:02,2022-03-16T23:34:09,2025-02-24T00:00:00
0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7-0x12,0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,822960.39,-1630253.94,1895955.73,0.00,-1630039.61,0.00,1895706.47,823068.60,2453000.00,2453322.54,7.46,0,0,2023-02-16T18:19:23,2023-02-21T20:53:59,null
0x53b2d22d07e069a3b132bfeaad275b10273d381e-0x1dd,0x53b2d22d07e069a3b132bfeaad275b10273d381e,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,late,full,,,0.00,40340.92,-1791394.60,1854010.47,0.00,-1791159.08,0.00,1853766.72,40346.22,1831500.00,1831740.82,8.43,0,0,2024-03-29T13:37:23,2024-03-29T13:38:59,2025-09-29T00:00:00
0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7-0x18,0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,1229631.81,-1520282.61,1784808.03,0.00,-1520082.74,0.00,1784573.38,1229793.49,2749714.55,2750076.10,7.93,0,0,2023-05-18T13:48:59,2023-05-23T14:02:59,null
0x3c15c087cd784bc80a934bdd15bee7e0e4fc2b73,0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,3,Maple,1,Ethereum,4,USDC,open_term,bullet,active,full,,65.00,0.00,0.00,13516.02,1749891.52,0.00,13516.86,0.00,1750000.00,0.00,1750000.00,1749891.52,10.75,,0,2024-07-23T18:12:35,2024-07-23T18:12:35,null
0x09e43329552c9d81cf205fd5f44796fbc40c822e-0x6,0x09e43329552c9d81cf205fd5f44796fbc40c822e,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,0.00,-1300170.93,1667845.16,1667845.16,-1300000.00,0.00,1667625.89,0.00,1300000.00,1300170.93,9.53,0,0,2022-01-12T06:11:00,2022-01-12T06:11:52,2024-01-19T00:00:00
0x4b6ca198d257d755a5275648d471fe09931b764a-0xb,0x4b6ca198d257d755a5275648d471fe09931b764a,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,389885.00,-1110260.97,1640538.58,1640538.58,-1110115.00,0.00,1640322.89,389936.27,1500000.00,1500197.23,13.98,0,0,2022-03-07T20:31:03,2022-03-07T20:32:35,2024-03-16T00:00:00
0x0104ae451ad2542ac9250ebe4a37d0717fdfc60c,0x1a066b0109545455bc771e49e6edef6303cb0a93,3,Maple,1,Ethereum,786,wETH,fixed_term,bullet,liquidated,full,30,30.00,0.00,0.00,0.00,1578585.94,1578585.94,0.00,0.00,600.00,0.00,600.00,1578585.94,8,,0,2022-11-07T14:48:35,2022-11-07T19:22:35,null
0x53b2d22d07e069a3b132bfeaad275b10273d381e-0x1e9,0x53b2d22d07e069a3b132bfeaad275b10273d381e,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,late,full,,,0.00,29948.29,-1520251.58,1569109.07,0.00,-1520051.71,0.00,1568902.78,29952.23,1550000.00,1550203.81,8.43,0,0,2024-04-09T20:46:11,2024-04-09T20:46:35,2025-10-04T00:00:00
0x09e43329552c9d81cf205fd5f44796fbc40c822e-0x7,0x09e43329552c9d81cf205fd5f44796fbc40c822e,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,0.00,-1200157.79,1539225.04,1539225.04,-1200000.00,0.00,1539022.67,0.00,1200000.00,1200157.79,9.53,0,0,2022-01-13T01:24:51,2022-01-13T01:33:54,2024-01-19T00:00:00
0x53b2d22d07e069a3b132bfeaad275b10273d381e-0x227,0x53b2d22d07e069a3b132bfeaad275b10273d381e,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,late,full,,,0.00,0.00,-1520199.86,1528391.65,0.00,-1520000.00,0.00,1528190.71,0.00,1520000.00,1520199.86,8.43,0,0,2024-07-30T19:14:11,2024-07-30T19:15:47,2026-01-17T00:00:00
0x90040f96ab8f291b6d43a8972806e977631affde-0x20,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,0.00,-1443563.58,1525502.58,0.00,-1443373.79,0.00,1525302.02,0.00,1443373.79,1443563.58,7.93,0,0,2023-12-11T22:26:59,2023-12-12T20:53:11,null
0x09e43329552c9d81cf205fd5f44796fbc40c822e-0x9,0x09e43329552c9d81cf205fd5f44796fbc40c822e,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,0.00,-1200157.79,1509129.82,1509129.82,-1200000.00,0.00,1508931.41,0.00,1200000.00,1200157.79,9.53,0,0,2022-03-29T03:38:25,2022-03-29T16:36:34,2024-04-02T00:00:00
0x09e43329552c9d81cf205fd5f44796fbc40c822e-0x5,0x09e43329552c9d81cf205fd5f44796fbc40c822e,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,0.00,-1150151.21,1478998.39,1478998.39,-1150000.00,0.00,1478803.95,0.00,1150000.00,1150151.21,9.53,0,0,2022-01-02T22:20:22,2022-01-02T22:22:36,2023-01-09T00:00:00
0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7-0x26,0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,0.00,-1410129.84,1435036.14,0.00,-1409944.45,0.00,1434847.47,0.00,1409944.45,1410129.84,6.77,0,0,2024-05-15T20:00:47,2024-05-20T14:51:47,null
0xc071fccabb3cf1e62400d6521dc605f507823112,0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,3,Maple,1,Ethereum,4,USDC,open_term,bullet,active,full,,45.00,0.00,0.00,10445.05,1399913.22,0.00,10445.70,0.00,1400000.00,0.00,1400000.00,1399913.22,10.5,,0,2024-07-15T21:24:23,2024-07-15T21:24:23,null
0x8d5bc996695ec3e90804bff5b6d6a91569282cdb,0xc39a5a616f0ad1ff45077fa2de3f79ab8eb8b8b9,3,Maple,1,Ethereum,4,USDC,open_term,bullet,active,full,,21.00,0.00,0.00,0.00,1399913.22,0.00,0.00,0.00,1400000.00,0.00,1400000.00,1399913.22,8.75,,0,2024-07-26T19:06:23,2024-07-26T19:06:23,null
0x86e00d6956ff5bff296fb358446bc99eabaabe8d,0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,3,Maple,1,Ethereum,4,USDC,open_term,bullet,active,full,,93.00,0.00,0.00,0.00,1324917.86,0.00,0.00,0.00,1325000.00,0.00,1325000.00,1324917.86,11.5,,0,2024-08-06T23:00:35,2024-08-06T23:00:35,null
0x892e550e8846987b8301a67f74868ef0c967543f,0xc39a5a616f0ad1ff45077fa2de3f79ab8eb8b8b9,3,Maple,1,Ethereum,4,USDC,open_term,bullet,active,full,,7.00,0.00,10418587.62,5683.03,1311186.54,0.00,5683.38,0.00,1311267.82,10417941.78,11729855.44,11729128.32,5.06,,0,2024-08-22T15:46:23,2024-08-22T15:46:23,null
0xce6808c3dccb843e93fb5faebff4b7e32624dbd0,0xc1dd3f011290f212227170f0d02f511ebf57e433,3,Maple,1,Ethereum,4,USDC,open_term,bullet,active,full,,30.00,0.00,0.00,0.00,1299919.41,0.00,0.00,0.00,1300000.00,0.00,1300000.00,1299919.41,8.5,,0,2024-08-15T20:48:23,2024-08-15T20:48:23,null
0x09e43329552c9d81cf205fd5f44796fbc40c822e-0x4,0x09e43329552c9d81cf205fd5f44796fbc40c822e,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,0.00,-1000131.49,1286415.01,1286415.01,-1000000.00,0.00,1286245.88,0.00,1000000.00,1000131.49,9.53,0,0,2022-01-01T22:48:23,2022-01-01T22:49:59,2023-01-07T00:00:00
0x53b2d22d07e069a3b132bfeaad275b10273d381e-0x226,0x53b2d22d07e069a3b132bfeaad275b10273d381e,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,late,full,,,0.00,0.00,-1275167.65,1282039.58,0.00,-1275000.00,0.00,1281871.03,0.00,1275000.00,1275167.65,8.43,0,0,2024-07-30T19:11:23,2024-07-30T19:13:11,2026-01-12T00:00:00
0x90040f96ab8f291b6d43a8972806e977631affde-0x6,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,296020.78,-1128619.51,1257987.47,0.00,-1128471.13,0.00,1257822.08,296059.70,1424491.91,1424679.21,7.46,0,0,2023-04-13T21:20:11,2023-04-14T14:08:59,null
0x53b2d22d07e069a3b132bfeaad275b10273d381e-0x18c,0x53b2d22d07e069a3b132bfeaad275b10273d381e,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,late,full,,,0.00,75554.87,-1114591.67,1204963.35,0.00,-1114445.13,0.00,1204804.94,75564.80,1190000.00,1190156.47,8.62,0,0,2023-10-06T19:44:11,2023-10-10T15:05:35,2025-03-12T00:00:00
0xf96f18f2c70b57ec864cc0c8b828450b82ff63e3-0x16,0xf96f18f2c70b57ec864cc0c8b828450b82ff63e3,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,0.00,-1000131.49,1188162.56,1188162.56,-1000000.00,0.00,1188006.35,0.00,1000000.00,1000131.49,13.1,0,0,2023-05-01T01:30:47,2023-05-01T01:32:35,2024-04-30T00:00:00
0x90040f96ab8f291b6d43a8972806e977631affde-0x9,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,413200.26,-1030138.30,1159538.83,0.00,-1030002.87,0.00,1159386.38,413254.59,1443203.13,1443392.89,7.46,0,0,2023-04-18T21:17:23,2023-04-19T14:24:23,null
0x53b2d22d07e069a3b132bfeaad275b10273d381e-0x218,0x53b2d22d07e069a3b132bfeaad275b10273d381e,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,late,full,,,0.00,0.00,-1050138.06,1064079.59,0.00,-1050000.00,0.00,1063939.70,0.00,1050000.00,1050138.06,8.39,0,0,2024-06-26T16:41:35,2024-06-26T16:41:59,2025-12-21T00:00:00
0x90040f96ab8f291b6d43a8972806e977631affde-0x2c,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,0.00,-1022962.14,1036380.61,0.00,-1022827.65,0.00,1036244.36,0.00,1022827.65,1022962.14,6.77,0,0,2024-06-13T14:14:35,2024-06-13T18:25:11,null
0x667900f97b935955c126d249565b527c7bb4d201,0xc1dd3f011290f212227170f0d02f511ebf57e433,3,Maple,1,Ethereum,4,USDC,open_term,bullet,active,full,,7.00,0.00,0.00,27620.91,1024936.46,0.00,27622.62,0.00,1025000.00,0.00,1025000.00,1024936.46,13,,0,2024-05-10T03:41:47,2024-05-10T03:41:47,null
0x0ebd3763556a0664622610dab1c53487de26b965,0x80ac24aa929eaf5013f6436cda2a7ba190f5cc0b,3,Maple,1,Ethereum,4,USDC,open_term,bullet,active,full,,93.00,0.00,0.00,21833.41,999938.01,0.00,21834.76,0.00,1000000.00,0.00,1000000.00,999938.01,15.5,,0,2024-06-26T17:47:59,2024-06-26T17:47:59,null
0x53b2d22d07e069a3b132bfeaad275b10273d381e-0x224,0x53b2d22d07e069a3b132bfeaad275b10273d381e,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,late,full,,,0.00,0.00,-965939.99,975429.78,0.00,-965813.00,0.00,975301.54,0.00,965813.00,965939.99,8.43,0,0,2024-07-11T17:45:11,2024-07-11T17:47:59,2025-07-12T00:00:00
0x4b6ca198d257d755a5275648d471fe09931b764a-0x1b,0x4b6ca198d257d755a5275648d471fe09931b764a,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,late,full,,,0.00,71652.00,-828456.92,950783.45,0.00,-828348.00,0.00,950658.45,71661.42,900000.00,900118.34,9.53,0,0,2023-03-27T19:12:59,2023-03-27T19:18:47,2025-04-15T00:00:00
0x90040f96ab8f291b6d43a8972806e977631affde-0x8,0x90040f96ab8f291b6d43a8972806e977631affde,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,845161.60,-806194.39,927072.41,0.00,-806088.40,0.00,926950.52,845272.73,1651250.00,1651467.12,7.46,0,0,2023-04-18T20:04:23,2023-04-19T14:21:11,null
0x0ced6166873038ac0cc688e7e6d19e2cbe251bf0-0x86,0x0ced6166873038ac0cc688e7e6d19e2cbe251bf0,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,0.00,-850183.74,884332.42,884332.42,-850071.96,0.00,884216.16,0.00,850071.96,850183.74,7.8,0,0,2022-08-05T05:52:34,2022-08-06T08:51:17,2023-01-30T00:00:00
0x4a7108d22081fa39158f4c4ff8e36e77829a528d,0xccbc525ed9d85ad8325b7b6c4c6a79f5566dea3b,3,Maple,1,Ethereum,786,wETH,open_term,bullet,active,full,,45.00,0.00,0.00,16059.82,864946.44,0.00,6.10,0.00,328.75,0.00,328.75,864946.44,8.25,,0,2024-06-27T20:58:11,2024-06-27T20:58:11,null
0xf96f18f2c70b57ec864cc0c8b828450b82ff63e3-0x6,0xf96f18f2c70b57ec864cc0c8b828450b82ff63e3,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,0.00,-600078.89,842013.21,842013.21,-600000.00,0.00,841902.51,0.00,600000.00,600078.89,15.27,0,0,2022-07-12T19:29:55,2022-07-12T19:32:10,2022-11-30T00:00:00
0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df-0x65,0x4ca805ce8ece2e63ffc1f9f8f2731d3f48df89df,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,defaulted,full,,,0.00,0.00,-766279.75,808214.07,808214.07,-766179.01,0.00,808107.81,0.00,766179.01,766279.75,9.5,0,0,2022-10-25T16:48:59,2022-10-25T17:20:23,2023-03-23T00:00:00
0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7-0xc,0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,717404.28,-689630.39,798127.63,0.00,-689539.72,0.00,798022.70,717498.61,1406944.00,1407129.00,6.3,0,0,2023-01-24T22:40:11,2023-01-25T23:32:23,null
0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7-0x1c,0x55d86d51ac3bcab7ab7d2124931fba106c8b60c7,2,Centrifuge,1,Ethereum,1635,DAI,term_loan,bullet,active,full,,,0.00,331795.19,-668330.17,771182.78,0.00,-668242.31,0.00,771081.40,331838.82,1000037.50,1000168.99,8.85,0,0,2023-06-28T17:27:11,2023-06-29T13:21:11,null
